Date,CAC Index,AC FP Equity,AF FP Equity,AI FP Equity,ALU FP Equity,ALO FP Equity,MT NA Equity,CS FP Equity,BNP FP Equity,EN FP Equity,CAP FP Equity,CA FP Equity,ACA FP Equity,BN FP Equity,DEXB BB Equity,EAD FP Equity,EDF FP Equity,EI FP Equity,FTE FP Equity,GSZ FP Equity,OR FP Equity,LG FP Equity,MMB FP Equity,MC FP Equity,ML FP Equity,RI FP Equity,UG FP Equity,PP FP Equity,RNO FP Equity,SGO FP Equity,SAN FP Equity,SU FP Equity,GLE FP Equity,STM FP Equity,SEV FP Equity,FP FP Equity,UL FP Equity,VK FP Equity,VIE FP Equity,DG FP Equity,VIV FP Equity,TEC FP Equity
2004-11-25,3797.59,31.1119,14.2,54.7934,12.01,10.8,29.09,17.2518,51.0625,28.2749,24.49,36.1,20.4633,31.9648,16.53,23.61,,25.55,23.0136,,55.5,61.1618,52.5484,54.3,43.67,43.9217,46.57,76.25,62.45,39.7558,57.4,52.1676,65.0395,15.23,,41.1293,83.8239,19.7765,23.7562,22.5691,22.62,30.377
2004-11-26,3782.2,30.8755,14.16,54.5455,11.88,11.4,29.55,17.0505,50.8696,28.1634,24.83,35.98,20.2999,31.9648,16.58,23.07,,25.325,23.0335,,55.25,61.3356,52.3064,53.85,43.59,43.8061,46.32,75.65,61.85,39.5923,57.05,52.0191,64.9073,15.16,,40.9566,84.2966,19.99,23.6677,23.0968,22.49,30.353
2004-11-29,3780.61,30.9228,14.09,54.2562,11.9,11.4,31.1,17.0697,50.5803,28.0175,24.93,36.17,20.1093,32.1771,16.43,22.83,,25.7,23.3523,,55.2,60.684,52.1613,54.0,43.75,43.6135,46.58,75.6,62.45,39.1653,57.35,52.1181,64.5107,15.26,,40.8085,84.3753,20.1841,23.6775,23.0968,22.48,30.6661
2004-11-30,3753.75,30.3176,14.23,53.7603,11.74,11.4,31.47,16.8876,50.4357,27.7686,24.3,35.74,20.2273,31.6346,16.03,22.75,,25.7,23.5416,,54.4,61.379,51.9677,53.5,43.48,43.2667,45.99,78.2,61.55,38.8928,56.65,51.7222,64.026,15.12,,40.6358,84.139,20.1841,23.3334,22.8637,22.2,30.4734
2004-12-01,3796.71,30.45,14.3,54.4215,11.94,11.2,31.8,17.1656,51.2554,28.0175,24.66,36.13,20.6994,31.9884,16.4,23.12,,25.475,24.0099,,54.6,62.1175,52.2581,54.3,43.74,43.575,46.2,77.65,61.55,39.5923,57.0,51.5737,64.9954,15.06,,40.8825,85.6358,20.2229,23.7759,23.2932,22.32,30.4493
2004-12-02,3811.45,30.45,14.68,54.7107,12.14,11.2,31.0,17.5969,51.6893,28.1719,25.25,36.38,20.7357,32.3187,16.6,23.54,,25.375,24.1992,,55.1,62.2044,52.2097,54.3,44.23,43.8832,46.21,78.0,61.65,40.2918,57.1,51.2272,65.6564,15.21,,40.019,86.0298,20.2811,24.0708,23.2318,22.75,30.1121
2004-12-03,3783.51,30.0339,14.74,54.5041,12.02,11.0,30.28,17.3668,51.2071,27.9059,24.75,36.28,20.4179,31.9176,16.48,23.45,,25.075,24.2091,,54.55,61.2487,52.0161,53.5,44.13,43.575,45.9,77.75,61.0,39.7922,56.7,49.6929,65.2598,15.32,,39.8216,85.7146,20.8634,24.0905,23.2809,22.83,29.7266
2004-12-06,3767.39,30.1474,14.68,54.0909,11.93,11.0,30.49,17.3189,50.8696,27.7343,24.45,36.16,20.2636,31.6581,16.4,23.26,,25.025,24.2291,,54.25,60.9446,52.3064,53.0,43.58,43.2667,45.25,77.45,60.45,39.6105,56.8,49.7919,64.8191,15.19,,39.6489,85.4783,20.8246,23.943,23.1337,22.68,29.8953
2004-12-07,3787.45,30.3932,14.62,54.1322,11.93,11.2,29.45,17.4914,51.0143,27.8373,25.88,36.3,20.3544,31.3987,16.61,23.5,,25.025,24.508,,54.5,61.2487,51.9194,54.1,43.59,43.1897,44.92,77.15,59.5,39.9103,57.55,50.1878,65.1717,15.29,,39.8216,86.2661,21.2515,23.9135,23.0846,22.71,30.1361
2004-12-08,3775.04,30.3081,14.54,53.9256,11.74,11.0,27.65,17.386,50.7732,27.9832,25.78,36.2,20.4542,31.5166,16.57,23.23,,25.25,24.4084,,54.6,61.075,51.7258,54.25,43.6,43.4979,45.3,77.3,60.3,39.992,57.25,50.4848,65.1276,15.19,,39.4269,85.7146,21.0381,23.5694,23.2318,22.57,30.2807
2004-12-09,3747.46,29.9015,14.19,53.3884,11.33,11.0,28.0,17.0314,50.5803,28.0346,25.0,35.74,20.4996,31.4222,16.65,22.96,,25.325,23.9601,,54.45,60.1193,51.4839,53.4,43.81,43.1126,44.85,77.1,59.45,39.5014,56.6,49.6434,64.6429,14.76,,39.3775,86.0298,20.941,24.9165,23.0968,22.86,30.5457
2004-12-10,3768.42,30.0906,14.05,54.0083,11.46,11.2,28.15,17.1081,51.2554,28.3178,25.45,36.09,20.4724,31.6817,16.72,23.07,,25.525,24.1294,,54.55,59.8152,51.9677,53.55,43.8,43.652,44.98,77.4,58.85,39.665,56.0,50.5343,65.1717,14.82,,39.8216,86.9751,21.1739,24.5133,23.1337,23.14,30.7384
2004-12-13,3805.94,30.4973,13.96,54.6694,11.45,11.2,28.3,17.5202,51.834,28.5924,25.35,36.54,20.3725,32.0828,16.95,22.15,,26.625,24.4881,,55.15,60.3365,51.9194,54.2,44.0,43.9988,45.3,77.95,59.65,40.31,57.3,51.6727,65.8767,14.85,,39.8956,87.369,21.0963,24.6313,23.7473,23.2,30.353
2004-12-14,3814.39,30.4027,14.0,55.0826,11.4,11.0,28.7,17.5489,52.0751,29.0386,25.4,36.65,20.7175,32.0592,16.98,21.21,,26.35,24.5877,,55.75,60.6406,51.5806,54.6,45.46,43.8447,45.5,76.4,60.2,40.4645,57.1,51.6232,66.2733,14.77,,39.7723,88.1569,21.1351,24.8673,24.0786,23.47,30.9552
2004-12-15,3802.99,30.554,14.05,54.9587,11.24,11.2,28.44,17.3572,51.4965,29.073,25.76,36.42,20.6994,31.7525,17.0,21.49,,26.475,24.3685,,55.6,61.4225,51.6774,54.1,45.97,43.652,45.61,75.6,60.1,40.7915,56.8,51.2767,65.436,14.72,,39.7476,87.9993,21.2515,24.7296,24.4223,23.6,31.3406
2004-12-16,3810.67,30.7337,14.03,54.7521,11.34,11.0,28.6,17.5106,51.6893,29.2875,24.9,36.13,20.4452,31.3987,16.96,20.93,,26.725,24.3984,,55.05,61.6831,51.5806,54.3,47.08,43.9602,45.75,74.85,61.15,40.6462,57.7,51.4252,65.7886,14.71,,39.5502,89.3386,21.2709,24.7591,23.9682,24.0,31.7983
2004-12-17,3744.92,30.5445,14.05,53.9669,11.23,11.0,28.59,17.041,50.725,28.6182,24.5,35.51,20.2,30.7853,16.91,21.15,,26.55,23.8804,,54.5,60.4234,51.0,53.7,46.77,43.6905,45.42,73.9,60.15,39.4924,56.7,50.0888,64.5107,14.4,,38.81,90.59909999999999,21.5621,24.5231,24.005,23.17,31.3165
2004-12-20,3764.04,30.4216,14.0,54.4215,11.13,11.0,29.35,17.0314,51.1107,28.5753,24.0,35.1,20.4724,31.0448,16.89,21.51,,26.65,23.5914,,54.35,61.2053,50.8548,53.25,46.34,43.4979,45.56,73.85,60.65,39.7558,58.0,51.0787,65.2157,14.13,,39.1801,91.3869,21.6397,24.7001,24.3364,23.05,31.5574
2004-12-21,3770.03,30.5824,13.93,54.3802,10.99,10.8,29.95,17.0122,50.8696,28.9872,24.11,35.05,20.2908,31.0684,17.08,21.85,,27.05,23.3324,,54.5,61.77,50.8548,55.0,46.2,43.5364,45.75,73.5,60.5,40.1465,58.3,51.4747,64.9073,14.4,,39.4022,91.3869,21.290399999999998,24.8476,24.0418,22.95,32.1838
2004-12-22,3806.15,31.0268,14.03,55.0413,11.11,11.0,30.0,17.3956,51.3036,29.3647,24.32,35.1,20.3725,31.611,17.08,21.96,,26.75,23.7608,,54.95,61.8569,51.6774,56.1,46.8,43.2667,46.2,73.65,61.1,40.4009,58.6,51.4747,65.3479,14.35,,39.5502,91.3081,21.1157,25.752299999999998,24.1768,23.45,32.5933
2004-12-23,3819.68,31.0457,14.08,55.4132,11.17,11.2,29.51,17.5393,51.5929,29.236,23.97,35.16,20.3907,31.7525,16.99,21.62,,26.65,23.97,,55.6,62.0306,51.5806,56.1,46.85,43.3438,46.67,74.0,61.2,40.4917,58.65,51.3262,65.8326,14.26,,39.8463,91.5445,21.5427,25.1131,24.1277,23.68,33.0028
2004-12-24,3822.76,31.1214,14.05,55.2893,11.15,11.0,28.72,17.5873,51.4965,29.133,23.96,35.16,20.3453,31.8705,17.1,21.78,,26.8,23.8903,,55.75,62.1609,51.5806,56.05,46.99,43.1512,46.95,73.85,61.7,40.3827,59.0,51.1777,65.8326,14.31,,39.945,91.2294,21.4456,25.4573,24.1523,23.61,32.4247
2004-12-27,3817.69,30.7715,13.95,55.3719,11.05,11.0,28.76,17.4914,51.5447,29.0987,23.83,35.27,20.3635,31.7761,17.14,21.61,,27.25,23.99,,55.4,62.1175,51.4839,55.75,47.12,43.1512,46.93,73.75,61.6,40.4735,58.9,50.9797,65.6564,14.28,,39.7723,92.096,21.3098,25.1131,24.1032,23.69,32.4969
2004-12-28,3824.83,30.5729,13.96,55.9091,11.3,11.0,28.65,17.4627,51.6893,29.0901,23.57,35.3,20.4179,31.8941,17.0,21.58,,27.575,24.2291,,55.75,62.1609,51.629,55.95,47.21,43.8061,46.79,73.25,61.55,40.4645,58.9,50.7818,65.7445,14.34,,39.7723,91.6233,21.0769,25.1033,24.14,23.74,32.4247
2004-12-29,3827.16,30.5635,13.96,56.1157,11.36,11.0,28.58,17.4723,51.7375,29.2103,23.49,35.21,20.2182,31.9648,16.94,21.55,,27.75,24.3586,,55.75,62.074,51.5806,56.4,47.32,43.4594,46.71,73.45,61.6,40.6462,59.1,50.4353,65.8326,14.26,,39.7723,91.5445,20.8246,25.1328,24.1523,23.6,32.6415
2004-12-30,3827.95,30.5351,14.0,56.157,11.42,11.2,27.61,17.4243,51.4965,29.339,23.58,35.0,20.1546,32.012,16.97,21.41,,27.975,24.4183,,55.9,61.9872,51.5323,56.15,47.45,43.652,46.96,73.65,61.9,40.6825,59.05,50.6333,65.6123,14.23,,39.9203,91.3869,21.0769,25.4179,24.2873,23.54,32.6174
2004-12-31,3821.16,30.4594,14.02,56.1983,11.45,11.2,27.21,17.4243,51.4,29.1759,23.56,35.04,20.1546,32.0592,16.92,21.39,,28.825,24.2689,,55.85,61.6831,51.3871,56.35,47.19,43.4209,46.7,73.65,61.55,40.2646,58.8,50.6828,65.6123,14.35,,39.6489,91.2294,21.3486,26.1849,24.2505,23.49,32.7619
2005-01-03,3855.68,30.5729,14.1,56.405,11.62,11.8,27.84,17.6352,51.7858,29.5449,24.09,35.36,20.2908,32.5546,17.06,21.56,,28.575,24.4582,,56.45,63.2469,51.6774,56.6,48.04,43.6135,47.98,74.15,62.6,41.1731,59.3,51.3757,65.8326,14.3,,39.6242,90.2052,21.1351,26.3521,24.5941,24.16,32.2079
2005-01-04,3863.3,30.8377,14.19,56.405,11.44,11.8,27.2,17.5489,52.1233,29.768,23.85,35.62,20.2454,32.7433,17.31,21.16,,27.95,24.508,,56.9,63.5944,51.629,56.3,48.29,43.7291,48.94,74.2,64.2,41.8454,59.1,52.3656,66.5817,14.22,,39.4762,86.8964,20.7663,25.8506,24.8395,24.55,31.7502
2005-01-05,3829.36,30.4973,13.95,55.7851,11.2,11.4,26.0,17.3189,51.834,29.4763,23.82,35.4,20.3635,32.5074,17.18,20.98,,27.35,24.2888,,56.95,63.0731,51.5806,55.45,46.85,43.9988,48.29,73.3,63.8,41.1004,58.25,52.2171,65.9208,14.02,,39.1061,87.0539,19.9318,25.8801,24.7414,24.45,30.8107
2005-01-06,3856.48,30.8282,13.99,55.9504,11.13,11.8,25.78,17.4435,52.6055,30.24,23.67,35.73,20.5178,32.6725,17.27,21.6,,27.175,24.6774,,57.3,64.2025,51.9677,55.65,47.74,43.8447,49.17,73.65,64.5,41.3094,57.65,53.0585,67.1546,13.97,,39.4022,87.1327,20.1841,26.1554,25.085,24.32,31.0275
2005-01-07,3877.96,30.6675,13.99,56.3223,11.13,12.0,26.3,17.5681,53.2323,30.18,23.38,36.25,20.6994,32.9556,17.5,21.92,,27.025,24.787,,57.85,64.4197,53.2258,56.05,47.01,43.9988,48.34,74.4,65.05,41.2458,57.85,53.9494,68.6968,14.03,,39.5255,90.3425,20.3782,26.1161,25.2077,24.35,30.907
2005-01-10,3877.82,30.5351,14.0,56.0331,11.17,12.2,25.7,17.9994,53.3287,29.95,24.92,36.9,20.6358,33.05,17.38,22.29,,26.825,24.2091,,57.6,64.3329,53.7097,55.7,46.65,43.8832,48.13,74.25,64.6,40.9641,58.15,53.801,68.4324,14.22,,39.5996,90.2935,20.3782,25.9686,25.0114,24.18,30.8347
2005-01-11,3848.99,30.2703,14.0,55.5785,11.03,12.0,24.4,17.8269,53.1359,29.47,24.22,36.66,20.3271,33.1207,17.2,22.42,,27.075,23.7807,,57.05,64.0722,53.5645,55.0,46.46,42.265,47.96,73.9,64.8,40.737,57.85,53.603,67.7274,13.61,,39.5749,90.4407,20.417,25.6638,24.9868,24.07,30.377
2005-01-12,3816.14,29.9204,13.98,54.6694,10.81,12.2,23.08,17.4531,52.3644,29.42,23.7,37.43,20.2999,33.0972,17.0,22.08,,26.975,23.8604,,56.2,64.6369,53.5161,54.0,46.05,42.265,48.01,73.9,64.4,40.6916,57.4,53.207,67.1986,13.42,,39.1555,89.2139,20.3782,25.123,25.2814,23.49,30.088
2005-01-13,3834.11,29.788,14.0,54.7107,10.8,12.0,25.76,17.3668,52.5572,29.0,23.71,37.02,20.6631,32.9556,17.05,22.86,,26.275,24.1593,,56.1,65.2885,53.2258,54.5,46.56,41.9953,47.55,74.9,63.85,40.9823,58.2,55.6818,67.1546,13.53,,39.4269,89.8027,21.5427,24.8968,25.6495,23.6,30.6661
2005-01-14,3854.6,30.0244,13.97,54.9587,10.79,12.4,26.83,17.4243,53.0394,29.24,23.55,37.47,20.8446,32.9084,17.3,23.13,,26.425,24.0398,,56.25,67.1564,54.1935,54.8,47.24,42.188,47.81,76.75,64.45,41.7454,57.75,55.8797,67.9477,13.37,,39.7723,89.4101,21.1545,25.4278,25.7232,23.69,31.3647
2005-01-17,3881.44,30.3176,14.05,55.1653,10.96,12.4,27.98,17.6544,53.6663,29.32,24.11,37.9,20.9445,33.2623,17.49,23.7,,26.65,24.0099,,56.7,67.2867,54.9194,55.4,47.56,42.4577,47.67,76.65,65.15,42.0089,58.0,56.6717,68.6087,13.24,,39.871,88.7231,20.9798,25.4573,25.7723,23.97,31.1961
2005-01-18,3875.02,30.554,13.88,54.7521,10.75,13.0,27.64,17.6544,53.7627,29.3,24.0,37.96,20.8719,32.7905,17.39,23.27,,27.025,23.8604,,56.25,67.3301,54.629,54.85,47.8,42.4577,47.61,78.0,65.1,41.909,58.05,56.4737,68.2562,13.05,,40.1177,89.6064,20.9604,25.2311,25.9932,24.01,31.3165
2005-01-19,3869.01,30.8944,13.86,54.7521,10.7,13.0,27.25,17.5873,53.7627,29.39,24.35,38.0,20.9173,32.5074,17.21,23.03,,26.55,23.6213,,56.1,68.1989,54.5806,55.25,48.76,42.1494,47.51,79.75,64.5,42.4177,57.75,56.3252,68.1681,13.15,,40.019,89.6064,21.1933,25.4179,26.0913,23.86,31.6779
2005-01-20,3842.44,30.9417,13.73,54.4628,10.61,12.6,26.9,17.4243,53.2323,29.0,24.5,37.72,20.6086,32.3894,17.29,23.26,,27.0,23.1132,,55.5,67.8514,54.7258,54.3,48.56,41.7256,47.11,80.5,63.8,41.9181,57.4,56.1767,67.419,13.03,,39.6983,88.9685,21.290399999999998,25.5851,25.8704,23.81,31.1479
2005-01-21,3854.19,31.3956,13.77,54.3388,10.63,12.8,27.59,17.3764,53.5216,28.95,24.37,37.75,20.5632,32.3659,17.38,23.04,,26.875,23.3125,,55.2,68.4595,54.4839,54.1,48.3,41.533,46.77,80.8,63.3,42.0998,57.7,56.1272,67.5071,12.84,,39.9943,89.3611,26.7828,26.1456,26.2386,23.72,31.3165
2005-01-24,3848.71,30.6958,13.45,53.6777,10.42,12.8,27.06,17.3093,53.1841,28.99,23.89,38.57,20.4089,32.4602,17.35,23.0,,26.825,23.1431,,55.2,66.9826,54.2903,53.55,48.05,41.2633,46.21,80.35,62.65,41.9181,57.95,56.8201,67.3308,12.51,,40.4384,88.9194,26.7051,26.5192,25.8704,23.59,31.1238
2005-01-25,3882.04,31.5942,13.56,54.0083,10.53,12.8,27.9,17.5202,53.618,29.18,24.45,39.0,20.4906,32.9556,17.41,23.13,,26.875,23.5516,,55.15,67.9817,54.5806,54.05,48.99,42.3421,46.79,81.0,63.15,42.6539,58.0,56.5232,67.8596,12.56,,40.7592,89.312,27.5591,26.5192,26.1404,23.84,31.0756
2005-01-26,3879.82,31.197,13.74,54.3802,10.79,13.2,27.09,17.501,53.0394,29.41,24.44,38.94,20.6267,32.7197,17.33,23.04,,27.275,23.8604,,55.5,68.4161,54.7258,53.9,49.73,42.265,46.82,81.0,62.3,42.5631,57.3,56.1272,67.1986,12.67,,40.8085,89.7537,27.8502,26.2439,26.1404,24.06,31.4611
2005-01-27,3891.4,31.6604,13.79,53.9256,10.92,13.6,27.06,17.5393,53.1359,29.5,24.46,38.97,20.6903,32.6725,17.29,23.13,,27.1,23.8505,,56.0,69.0243,55.3548,53.75,49.75,41.7642,46.69,80.9,61.85,42.872,57.95,56.8201,67.419,12.67,,40.8579,89.7046,26.6081,26.0571,26.4841,24.06,31.2202
2005-01-28,3870.35,31.3673,13.71,53.9256,10.79,14.0,27.45,17.4723,52.5572,29.45,24.36,38.9,20.4996,33.0736,17.05,23.11,,27.3,23.701,,56.75,68.6767,54.9677,53.35,49.4,41.3018,47.44,80.45,62.2,42.4904,57.1,56.8696,66.5817,12.48,,40.5371,89.999,27.365,26.2242,26.7541,23.99,31.3165
2005-01-31,3913.69,31.7361,14.05,54.5041,11.01,14.2,27.6,17.846,53.3769,30.05,24.85,39.55,20.7448,33.7341,17.14,23.45,,27.25,23.98,,57.45,68.7202,56.0323,53.3,49.63,41.8412,47.73,80.85,62.7,43.0355,57.25,58.008,67.3308,12.8,,40.5865,89.6064,28.0055,26.9617,26.9995,24.27,30.9552
2005-02-01,3939.18,31.755,14.17,54.7107,11.23,13.6,28.45,17.9706,53.6663,30.25,24.92,39.59,20.8719,33.9228,17.2,23.72,,27.375,24.0198,,57.9,68.8505,55.3548,54.45,49.71,41.9953,48.18,81.15,63.5,43.3353,56.85,58.008,67.5512,13.1,,41.3266,90.9805,28.1413,27.1584,26.9259,24.4,31.0997
2005-02-02,3951.72,32.294,14.14,55.0,11.23,13.6,28.96,17.9419,53.9556,30.55,26.3,39.46,20.8355,33.8049,17.13,23.58,,27.0,24.2291,,57.65,69.6324,55.0161,55.0,49.85,41.8412,47.76,78.6,63.45,43.6624,56.45,57.9585,68.2121,12.88,,41.5734,93.7285,28.8206,27.06,26.8522,24.88,29.7748
2005-02-03,3928.94,32.3413,14.21,54.4628,9.68,13.6,28.61,17.731,53.2805,30.66,25.59,40.24,20.8083,33.9464,17.22,23.13,,27.3,24.0099,,57.75,69.589,54.9194,54.6,51.0,41.0707,48.15,79.05,63.4,43.6715,57.05,58.206,67.419,12.59,,41.45,93.0415,28.7235,26.706,27.1713,24.65,29.3894
2005-02-04,3958.01,32.521,14.5,55.2893,9.7,13.4,28.93,17.846,52.8465,31.95,25.96,40.7,21.0171,33.9936,17.5,23.23,,27.5,24.0796,,57.8,69.7193,54.629,54.4,52.0,41.3018,48.77,78.65,63.45,44.371,57.4,59.1464,68.124,12.86,,41.8941,93.1397,29.3058,27.4238,28.0304,24.5,29.6303
2005-02-07,3981.9,32.8614,14.89,55.3719,9.92,13.6,29.5,18.0473,52.943,32.61,26.64,40.86,21.3167,33.8285,17.39,23.43,,27.5,24.5977,,57.95,70.4143,55.0645,54.75,52.95,40.8395,49.64,80.2,64.0,44.4255,57.8,59.1464,68.3443,13.12,,41.9435,93.7776,29.4999,27.4238,28.0304,24.6,30.9552
